image_id,label,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area
001888,0,157,141,240,208,83,67,5561
001889,0,388,30,452,93,64,63,4032
001890,0,236,71,274,100,38,29,1102
001891,0,167,105,300,200,133,95,12635
001892,0,264,127,678,453,414,326,134964
001893,1,474,125,586,245,112,120,13440
001894,0,463,115,503,149,40,34,1360
001895,0,475,99,504,127,29,28,812
001896,0,527,157,590,203,63,46,2898
001897,0,406,119,487,153,81,34,2754
001898,0,498,135,537,172,39,37,1443
001899,0,156,43,614,375,458,332,152056
001900,0,228,126,258,155,30,29,870
001901,0,243,139,275,162,32,23,736
001902,0,297,93,446,205,149,112,16688
001903,0,396,106,622,234,226,128,28928
001904,1,309,122,437,250,128,128,16384
001905,0,308,127,362,156,54,29,1566
001906,0,343,66,477,139,134,73,9782
001907,0,444,98,484,142,40,44,1760
001908,0,365,200,432,246,67,46,3082
001909,0,274,134,325,166,51,32,1632
001910,0,488,243,554,294,66,51,3366
001911,1,254,129,372,263,118,134,15812
001912,0,247,59,432,143,185,84,15540
001913,0,380,69,473,143,93,74,6882
001914,0,179,87,302,157,123,70,8610
001915,0,282,109,331,148,49,39,1911
001916,0,322,55,428,122,106,67,7102
001917,0,198,190,384,295,186,105,19530
001918,0,238,182,402,284,164,102,16728
001919,0,324,151,456,228,132,77,10164
001920,0,359,143,435,190,76,47,3572
001921,0,324,152,418,237,94,85,7990
001922,0,520,149,599,202,79,53,4187
001923,0,574,138,631,186,57,48,2736
001924,0,156,101,531,364,375,263,98625
001925,0,175,110,553,403,378,293,110754
001926,0,292,116,608,371,316,255,80580
001927,0,283,156,329,206,46,50,2300
001928,0,457,138,488,167,31,29,899
001929,0,208,162,298,258,90,96,8640
001930,0,219,159,268,196,49,37,1813
001931,0,251,188,326,235,75,47,3525
001932,0,142,189,215,234,73,45,3285
001933,0,246,190,308,241,62,51,3162
001934,1,161,82,531,277,370,195,72150
001935,0,549,146,616,194,67,48,3216
001936,0,263,228,301,270,38,42,1596
001937,0,349,217,408,269,59,52,3068
001938,0,206,110,276,142,70,32,2240
001939,0,214,98,295,145,81,47,3807
001940,0,366,97,524,185,158,88,13904
001941,0,94,86,160,139,66,53,3498
001942,0,212,71,365,169,153,98,14994
001943,0,276,74,436,169,160,95,15200
001944,0,449,151,497,188,48,37,1776
001945,0,376,190,414,238,38,48,1824
001946,0,207,177,456,309,249,132,32868
001947,0,157,148,259,205,102,57,5814
001948,1,492,200,561,268,69,68,4692
001949,1,384,133,462,214,78,81,6318
001950,1,243,94,385,215,142,121,17182
001951,1,288,110,386,215,98,105,10290
001952,1,280,85,465,262,185,177,32745
001953,1,374,83,539,243,165,160,26400
001954,1,154,34,240,110,86,76,6536
001955,1,227,99,569,290,342,191,65322
001956,1,340,149,420,235,80,86,6880
001957,1,195,149,260,224,65,75,4875
001958,1,173,138,275,248,102,110,11220
001959,1,407,167,521,265,114,98,11172
001960,1,351,130,487,229,136,99,13464
001961,1,138,56,416,281,278,225,62550
001962,1,272,81,376,155,104,74,7696
001963,1,380,123,492,218,112,95,10640
001964,1,356,152,474,251,118,99,11682
001965,1,299,189,353,242,54,53,2862
001966,1,259,10,430,94,171,84,14364
001967,1,297,83,429,184,132,101,13332
001968,1,268,122,404,196,136,74,10064
001969,1,261,98,430,248,169,150,25350
001970,1,194,103,294,202,100,99,9900
001971,1,108,116,242,235,134,119,15946
001972,1,362,236,529,401,167,165,27555
001973,1,380,217,518,341,138,124,17112
001974,1,274,181,408,262,134,81,10854
001975,1,199,146,358,261,159,115,18285
001976,1,240,185,362,296,122,111,13542
001977,1,103,196,227,307,124,111,13764
001978,1,327,193,443,296,116,103,11948
001979,1,333,180,379,243,46,63,2898
001980,1,323,113,424,212,101,99,9999
001981,1,372,36,466,118,94,82,7708
001982,1,151,92,582,410,431,318,137058
001983,1,121,85,541,441,420,356,149520
001984,1,255,61,413,225,158,164,25912
001985,1,228,68,468,249,240,181,43440
001986,1,223,149,316,209,93,60,5580
001987,1,442,149,528,212,86,63,5418
001988,1,300,171,414,283,114,112,12768
001989,1,302,169,408,279,106,110,11660
001990,1,290,155,377,267,87,112,9744
001991,1,289,177,381,243,92,66,6072
001992,1,277,123,355,202,78,79,6162
001993,1,221,121,340,218,119,97,11543
001994,1,321,118,443,256,122,138,16836
001995,1,250,75,521,202,271,127,34417
001996,1,247,132,385,266,138,134,18492
001997,1,285,146,395,267,110,121,13310
001998,1,405,201,461,249,56,48,2688
001999,1,266,198,347,268,81,70,5670
002000,1,349,172,412,252,63,80,5040
002001,1,251,62,472,272,221,210,46410
002002,1,389,63,559,245,170,182,30940
002003,1,206,216,443,418,237,202,47874
002004,1,364,143,441,245,77,102,7854
002005,1,322,146,411,254,89,108,9612
002006,1,275,264,337,311,62,47,2914
002007,1,174,107,425,308,251,201,50451
002008,1,299,260,359,313,60,53,3180
002009,1,282,204,496,371,214,167,35738
002010,1,324,184,568,340,244,156,38064
002011,1,299,170,421,285,122,115,14030
002012,1,299,173,468,276,169,103,17407
002013,1,314,142,416,258,102,116,11832
002014,1,223,122,293,188,70,66,4620
002015,1,217,92,356,211,139,119,16541
002016,1,64,50,297,273,233,223,51959
002017,1,378,169,483,291,105,122,12810
002018,1,269,136,399,243,130,107,13910
002019,1,365,139,498,290,133,151,20083
002020,1,135,126,330,281,195,155,30225
002021,1,380,99,500,202,120,103,12360
002022,1,295,110,384,214,89,104,9256
002023,1,221,110,307,200,86,90,7740
002024,1,292,111,384,201,92,90,8280
002025,1,227,118,300,194,73,76,5548
002026,1,264,109,469,233,205,124,25420
002027,1,356,135,481,234,125,99,12375
002028,1,390,132,509,230,119,98,11662
002029,1,374,131,498,234,124,103,12772
002030,1,165,116,348,198,183,82,15006
002031,1,258,227,630,360,372,133,49476
002032,1,480,190,570,290,90,100,9000
002033,1,298,171,471,293,173,122,21106
002034,1,269,173,345,268,76,95,7220
002035,1,451,179,569,297,118,118,13924
002036,1,268,71,413,211,145,140,20300
002037,1,308,90,382,177,74,87,6438
002038,1,345,157,402,228,57,71,4047
002039,1,309,152,372,223,63,71,4473
002040,1,247,106,552,374,305,268,81740
002041,1,467,142,541,233,74,91,6734
002042,1,286,129,401,245,115,116,13340
002043,1,354,136,440,254,86,118,10148
002044,1,350,92,485,221,135,129,17415
002045,1,338,95,508,236,170,141,23970
002046,1,141,84,524,361,383,277,106091
002047,1,228,200,469,355,241,155,37355
002048,1,271,227,428,390,157,163,25591
002049,1,44,77,690,395,646,318,205428
002050,1,77,93,631,399,554,306,169524
002051,1,31,46,693,363,662,317,209854
002052,1,133,70,383,294,250,224,56000
002053,1,346,180,456,332,110,152,16720
002054,1,172,153,244,249,72,96,6912
002055,1,267,140,315,194,48,54,2592
002056,1,303,124,436,246,133,122,16226
002057,1,445,154,533,258,88,104,9152
002058,1,330,149,433,254,103,105,10815
002059,1,348,131,429,210,81,79,6399
002060,1,343,79,609,250,266,171,45486
002061,1,237,43,389,209,152,166,25232
002062,1,143,91,430,297,287,206,59122
002063,1,229,69,400,212,171,143,24453
002064,1,206,170,303,362,97,192,18624
002065,1,231,172,308,325,77,153,11781
002066,1,370,78,627,401,257,323,83011
002067,1,218,100,537,379,319,279,89001
002068,1,133,122,361,425,228,303,69084
002069,1,354,222,522,377,168,155,26040
002070,1,182,117,438,426,256,309,79104
002071,1,451,206,592,356,141,150,21150
002072,1,275,86,522,360,247,274,67678
002073,1,457,284,619,426,162,142,23004
002074,1,167,117,261,209,94,92,8648
002075,1,241,78,545,289,304,211,64144
002076,1,135,102,365,311,230,209,48070
002077,1,511,94,673,272,162,178,28836
002078,1,438,84,580,196,142,112,15904
002079,1,174,119,250,203,76,84,6384
002080,1,261,99,488,242,227,143,32461
002081,1,126,88,378,259,252,171,43092
002082,1,231,91,463,233,232,142,32944
002083,1,551,94,611,189,60,95,5700
002084,1,430,141,592,256,162,115,18630
002085,1,398,162,564,285,166,123,20418
002086,1,327,180,457,328,130,148,19240
002087,1,457,74,546,157,89,83,7387
002088,1,418,80,525,159,107,79,8453
002089,1,496,86,587,151,91,65,5915
002090,1,354,223,489,402,135,179,24165
002091,1,323,226,523,374,200,148,29600
002092,1,446,193,605,379,159,186,29574
002093,1,352,230,501,416,149,186,27714
002094,1,54,154,386,426,332,272,90304
002095,1,219,40,428,171,209,131,27379
002096,1,100,38,374,181,274,143,39182
002097,1,290,29,533,167,243,138,33534
002098,1,540,170,660,279,120,109,13080
002099,1,294,220,588,375,294,155,45570
002100,1,135,165,255,291,120,126,15120
002101,1,296,124,402,223,106,99,10494
002102,1,280,180,392,294,112,114,12768
002103,1,235,24,584,390,349,366,127734
002104,1,101,42,612,362,511,320,163520
002105,1,268,83,420,210,152,127,19304
002106,1,308,97,522,218,214,121,25894
002107,1,305,163,432,296,127,133,16891
002108,1,132,138,256,268,124,130,16120
002109,1,183,126,259,196,76,70,5320
002110,1,339,158,398,214,59,56,3304
002111,1,398,151,479,214,81,63,5103
002112,1,436,108,629,238,193,130,25090
002113,1,362,103,625,251,263,148,38924
002114,1,492,149,609,251,117,102,11934
002115,1,134,111,375,270,241,159,38319
002116,1,164,108,229,150,65,42,2730
002117,1,231,97,461,270,230,173,39790
002118,1,223,182,269,245,46,63,2898
002119,1,458,154,492,213,34,59,2006
002120,1,173,172,328,318,155,146,22630
002121,1,138,130,208,196,70,66,4620
002122,1,405,178,483,248,78,70,5460
002123,1,406,121,479,214,73,93,6789
002124,1,411,176,490,243,79,67,5293
002125,1,146,96,241,181,95,85,8075
002126,1,408,125,478,209,70,84,5880
002127,1,178,131,243,220,65,89,5785
002128,1,331,84,427,193,96,109,10464
002129,1,241,73,440,193,199,120,23880
002130,1,386,110,461,198,75,88,6600
002131,1,367,182,432,253,65,71,4615
002132,1,227,209,357,339,130,130,16900
002133,1,253,86,427,276,174,190,33060
002134,1,345,295,438,373,93,78,7254
002135,1,240,106,477,258,237,152,36024
002136,1,487,174,588,270,101,96,9696
002137,1,282,165,375,260,93,95,8835
002138,1,365,132,575,307,210,175,36750
002139,1,307,189,467,390,160,201,32160
002140,1,485,135,583,235,98,100,9800
002141,1,397,119,491,214,94,95,8930
002142,1,246,230,375,385,129,155,19995
002143,1,308,106,550,268,242,162,39204
002144,1,295,80,348,126,53,46,2438
002145,1,435,80,499,135,64,55,3520
002146,1,342,115,395,189,53,74,3922
002147,1,230,200,404,375,174,175,30450
002148,1,230,211,403,386,173,175,30275
002149,1,141,174,319,364,178,190,33820
002150,1,263,226,357,324,94,98,9212
002151,1,476,212,566,315,90,103,9270
002152,1,119,121,236,222,117,101,11817
002153,1,242,108,370,202,128,94,12032
002154,1,235,134,299,209,64,75,4800
002155,1,285,100,358,195,73,95,6935
002156,1,213,119,287,216,74,97,7178
002157,1,81,100,612,406,531,306,162486
002158,1,356,173,442,313,86,140,12040
002159,1,221,178,366,279,145,101,14645
002160,1,181,169,324,267,143,98,14014
002161,1,210,164,291,290,81,126,10206
002162,1,354,162,473,288,119,126,14994
002163,1,113,77,391,326,278,249,69222
002164,1,117,29,415,320,298,291,86718
002165,1,343,92,517,211,174,119,20706
002166,1,309,93,463,206,154,113,17402
002167,1,390,108,513,204,123,96,11808
002168,1,305,123,492,253,187,130,24310
002169,1,373,148,489,236,116,88,10208
002170,1,302,212,465,347,163,135,22005
002171,1,321,221,433,325,112,104,11648
002172,1,240,138,329,253,89,115,10235
002173,1,232,147,314,242,82,95,7790
002174,1,228,175,327,282,99,107,10593
002175,1,367,121,461,236,94,115,10810
002176,1,300,103,354,161,54,58,3132
002177,1,107,35,603,351,496,316,156736
002178,1,131,263,234,380,103,117,12051
002179,1,344,206,452,336,108,130,14040
002180,1,363,195,516,297,153,102,15606
002181,1,400,144,511,280,111,136,15096
002182,1,343,260,396,342,53,82,4346
002183,1,355,247,424,317,69,70,4830
002184,1,371,115,523,313,152,198,30096
002185,1,247,108,512,240,265,132,34980
002186,1,271,99,449,250,178,151,26878
002187,1,263,179,419,261,156,82,12792
002188,1,465,166,516,211,51,45,2295
002189,1,469,127,523,184,54,57,3078
002190,1,295,202,382,304,87,102,8874
002191,1,359,196,425,291,66,95,6270
002192,1,228,152,292,229,64,77,4928
002193,1,148,151,227,237,79,86,6794
002194,1,219,122,373,288,154,166,25564
002195,1,402,99,480,158,78,59,4602
002196,1,366,80,440,147,74,67,4958
002197,1,274,86,340,138,66,52,3432
002198,1,325,274,624,466,299,192,57408
002199,1,236,268,393,418,157,150,23550
002200,1,105,166,451,444,346,278,96188
002201,1,220,72,514,372,294,300,88200
002202,1,203,85,538,394,335,309,103515
002203,1,188,78,645,404,457,326,148982
002204,1,140,92,603,380,463,288,133344
002205,1,103,75,512,353,409,278,113702
002206,1,275,159,509,403,234,244,57096
002207,1,156,133,313,288,157,155,24335
002208,1,191,70,558,385,367,315,115605
002209,1,232,91,385,174,153,83,12699
002210,1,243,111,363,251,120,140,16800
002211,1,340,110,425,163,85,53,4505
002212,1,409,123,487,179,78,56,4368
002213,1,204,98,559,232,355,134,47570
002214,1,234,143,562,454,328,311,102008
002215,1,416,105,479,158,63,53,3339
002216,1,88,125,325,282,237,157,37209
002217,1,190,48,309,134,119,86,10234
002218,1,188,102,308,232,120,130,15600
002219,1,289,118,392,204,103,86,8858
002220,1,321,131,433,225,112,94,10528
002221,1,117,256,177,331,60,75,4500
002222,1,282,118,367,187,85,69,5865
002223,1,287,150,338,206,51,56,2856
002224,1,224,154,409,305,185,151,27935
002225,1,259,134,378,283,119,149,17731
002226,1,301,97,419,218,118,121,14278
002227,1,332,110,446,220,114,110,12540
002228,1,238,113,372,270,134,157,21038
002229,1,283,100,519,252,236,152,35872
002230,1,278,90,517,241,239,151,36089
002231,1,344,121,478,215,134,94,12596
002232,1,211,215,273,289,62,74,4588
002233,1,158,193,219,257,61,64,3904
002234,1,386,116,458,193,72,77,5544
002235,1,242,147,389,309,147,162,23814
002236,1,465,127,606,252,141,125,17625
002237,1,457,129,574,232,117,103,12051
002238,1,266,88,398,190,132,102,13464
002239,1,276,130,393,266,117,136,15912
002240,1,129,170,362,402,233,232,54056
002241,1,162,127,432,412,270,285,76950
002242,1,292,153,421,315,129,162,20898
002243,1,234,142,402,271,168,129,21672
002244,1,321,100,520,222,199,122,24278
002245,1,206,97,427,227,221,130,28730
002246,1,183,99,402,226,219,127,27813
002247,1,289,48,479,171,190,123,23370
002248,1,330,165,404,276,74,111,8214
002249,1,370,165,460,243,90,78,7020
002250,1,200,132,291,256,91,124,11284
002251,1,276,206,340,308,64,102,6528
002252,1,240,141,318,234,78,93,7254
002253,1,284,261,402,340,118,79,9322
002254,1,186,95,317,225,131,130,17030
002255,1,245,140,356,274,111,134,14874
002256,1,278,130,411,266,133,136,18088
002257,1,319,115,366,153,47,38,1786
002258,1,269,135,396,244,127,109,13843
002259,1,384,208,435,275,51,67,3417
002260,1,146,264,401,400,255,136,34680
002261,1,174,264,378,431,204,167,34068
002262,1,205,90,272,153,67,63,4221
002263,1,364,95,410,139,46,44,2024
002264,1,321,169,400,256,79,87,6873
002265,1,298,87,361,131,63,44,2772
002266,1,209,106,298,184,89,78,6942
002267,1,220,145,325,232,105,87,9135
002268,1,140,178,204,267,64,89,5696
002269,1,101,94,252,189,151,95,14345
002270,1,164,98,285,203,121,105,12705
002271,1,109,133,655,368,546,235,128310
002272,1,56,82,496,412,440,330,145200
002273,1,448,122,525,187,77,65,5005
002274,1,335,112,411,190,76,78,5928
002275,1,283,158,444,281,161,123,19803
002276,1,185,146,239,237,54,91,4914
002277,1,172,218,222,290,50,72,3600
002278,1,313,266,381,348,68,82,5576
002279,1,252,159,419,276,167,117,19539
002280,1,186,120,258,196,72,76,5472
002281,1,306,89,373,170,67,81,5427
002282,1,203,111,281,183,78,72,5616
002283,1,396,89,473,172,77,83,6391
002284,1,160,45,290,138,130,93,12090
002285,1,282,163,421,277,139,114,15846
002286,1,62,119,244,245,182,126,22932
002287,1,228,103,306,156,78,53,4134
002288,1,226,84,385,254,159,170,27030
002289,1,102,69,440,422,338,353,119314
002290,1,174,79,424,264,250,185,46250
002291,1,198,272,268,347,70,75,5250
002292,1,357,83,566,212,209,129,26961
002293,1,289,92,473,279,184,187,34408
002294,1,443,98,535,181,92,83,7636
002295,1,409,159,481,226,72,67,4824
002296,1,156,229,286,338,130,109,14170
002297,1,147,204,305,331,158,127,20066
002298,1,145,226,284,346,139,120,16680
002299,1,365,231,466,333,101,102,10302
002300,1,333,207,482,307,149,100,14900
002301,1,346,214,440,306,94,92,8648
002302,1,235,83,339,161,104,78,8112
002303,1,192,123,293,202,101,79,7979
002304,1,308,121,373,177,65,56,3640
002305,1,283,164,424,264,141,100,14100
002306,1,471,111,583,206,112,95,10640
002307,1,449,132,530,216,81,84,6804
002308,1,234,115,333,230,99,115,11385
002309,1,357,109,480,208,123,99,12177
002310,1,383,118,457,209,74,91,6734
002311,1,385,197,482,272,97,75,7275
002312,1,404,170,532,267,128,97,12416
002313,1,327,211,595,438,268,227,60836
002314,1,436,156,478,203,42,47,1974
002315,1,207,123,404,234,197,111,21867
002316,1,104,161,488,376,384,215,82560
002317,1,261,266,372,388,111,122,13542
002318,1,133,74,459,328,326,254,82804
002319,1,141,78,471,316,330,238,78540
002320,1,329,139,410,218,81,79,6399
002321,1,123,59,425,332,302,273,82446
002322,1,181,60,450,371,269,311,83659
002323,1,81,48,357,383,276,335,92460
002324,1,54,64,354,403,300,339,101700
002325,1,331,77,465,173,134,96,12864
002326,1,238,140,322,190,84,50,4200
002327,1,308,245,366,314,58,69,4002
002328,1,369,245,435,306,66,61,4026
002329,1,222,151,380,237,158,86,13588
002330,1,262,166,405,241,143,75,10725
002331,1,233,148,386,230,153,82,12546
002332,1,234,106,480,237,246,131,32226
002333,1,235,109,474,243,239,134,32026
002334,1,12,94,248,420,236,326,76936
002335,1,188,78,570,349,382,271,103522
002336,1,190,90,569,368,379,278,105362
002337,1,373,164,448,256,75,92,6900
002338,1,217,62,416,170,199,108,21492
002339,0,393,185,440,217,47,32,1504
002340,0,362,184,402,217,40,33,1320
002341,0,350,139,395,182,45,43,1935
002342,0,239,127,279,175,40,48,1920
002343,0,339,99,379,142,40,43,1720
002344,0,362,166,437,208,75,42,3150
002345,0,244,162,311,225,67,63,4221
002346,0,347,283,406,337,59,54,3186
002347,1,235,69,373,173,138,104,14352
002348,0,174,179,211,212,37,33,1221
002349,0,246,71,505,211,259,140,36260
002350,0,145,124,253,213,108,89,9612
002351,0,98,163,134,198,36,35,1260
002352,0,353,67,409,111,56,44,2464
002353,0,491,143,533,179,42,36,1512
002354,0,389,59,506,130,117,71,8307
002355,1,309,143,450,221,141,78,10998
002356,0,345,188,382,213,37,25,925
002357,0,232,145,541,331,309,186,57474
002358,0,533,199,586,231,53,32,1696
002359,0,291,196,370,251,79,55,4345
002360,0,353,178,451,248,98,70,6860
